,symbol1,symbol2
5113,LAT,LMNA
5114,PRPF6,LMNA
5115,ENTPD3,LMNA
5116,RTN3,LMNA
5117,USP2,LMNA
5118,SLU7,LMNA
5119,SLN,LMNA
5120,PRKN,LMNA
5121,PGRMC2,LMNA
5122,PSMD10,LMNA
5123,SOD1,LMNA
5124,KCNK1,LMNA
5125,E2F3,LMNA
5126,ZMYM6,LMNA
5127,TNF,LMNA
5128,SVIL,LMNA
5129,CETN3,LMNA
5130,CYB561D2,LMNA
5131,U2SURP,LMNA
5132,OBSL1,LMNA
5133,SEC22B,LMNA
5134,EGF,LMNA
5135,KPNA4,LMNA
5136,VAMP5,LMNA
5137,ACOT7,LMNA
5138,CDS2,LMNA
5139,TMEM218,LMNA
5140,EED,LMNA
5141,LEPROTL1,LMNA
5142,DHX15,LMNA
5143,CHST1,LMNA
5144,SF3B1,LMNA
5145,UPK1B,LMNA
5146,CREB3,LMNA
5147,ROCK2,LMNA
5148,MED19,LMNA
5149,PIK3R2,LMNA
5150,MGST3,LMNA
5151,TOX4,LMNA
5152,EIF3G,LMNA
5153,HERC2,LMNA
5154,ZW10,LMNA
5155,H2AFY,LMNA
5156,HACD1,LMNA
5157,CD2BP2,LMNA
5158,SAP18,LMNA
5159,YKT6,LMNA
5160,PIAS2,LMNA
5161,MYO1C,LMNA
5162,SYNGR1,LMNA
5163,STX7,LMNA
5164,SDCBP,LMNA
5165,HNRNPR,LMNA
5166,SMARCA5,LMNA
5167,CYB5B,LMNA
5168,PPM1G,LMNA
5169,BNIP3L,LMNA
5170,MCM3AP,LMNA
5171,VAMP4,LMNA
5172,DDX3X,LMNA
5173,RSL1D1,LMNA
5174,LUC7L3,LMNA
5175,TIPRL,LMNA
5176,BANF1,LMNA
5177,FOS,LMNA
5178,TOR1A,LMNA
5179,GOSR2,LMNA
5180,CXCL14,LMNA
5181,KPNA6,LMNA
5182,PDCD5,LMNA
5183,RFXANK,LMNA
5184,SUPT5H,LMNA
5185,HERC2,RAF1
5186,PCDH7,RAF1
5187,LATS1,RAF1
5188,IRS4,RAF1
5189,MRAS,RAF1
5190,PRPF6,RAF1
5191,NRAS,RAF1
5192,SPRY2,RAF1
5193,CALU,RAF1
5194,HRAS,RAF1
5195,KRAS,RAF1
5196,JAK2,RAF1
5197,RFXANK,RAF1
5198,BAG2,RAF1
5199,ADCY6,RAF1
5200,SGK1,RAF1
5201,RIPK2,RAF1
5202,EIF3D,RAF1
5203,EEF1E1,RAF1
5204,XPO1,RAF1
5205,CFLAR,RAF1
5206,MYC,RAF1
5207,CAT,SOD2
5208,FOXO3,SOD2
5209,RIPK2,SOD2
5210,SMARCA5,SOD2
5211,SOD1,SOD2
5212,EIF1B,SOD2
5213,ALDOA,SOD2
5214,AURKA,SOD2
5215,CST4,SOD2
5216,STX7,SOD2
5217,TGOLN2,ITGB1
5218,E2F3,ITGB1
5219,ITGB3,ITGB1
5220,LGALS8,ITGB1
5221,TSPAN4,ITGB1
5222,MAP4K4,ITGB1
5223,ANGPT2,ITGB1
5224,FN1,ITGB1
5225,FABP3,ITGB1
5226,ERBB2,ITGB1
5227,ACTN4,ITGB1
5228,TSPAN11,ITGB1
5229,FLNB,ITGB1
5230,LAMTOR5,ITGB1
5231,LGALS9,ITGB1
5232,COL1A1,ITGB1
5233,PIP5K1C,ITGB1
5234,ITGB1BP1,ITGB1
5235,ITGA10,ITGB1
5236,GABARAP,GLA
5237,ABL1,GPX1
5238,ATP5H,ADRB2
5239,SPTLC1,ADRB2
5240,ATP5L,ADRB2
5241,NDUFS2,ADRB2
5242,RGS10,ADRB2
5243,MBP,ADRB2
5244,ALDOA,ADRB2
5245,GNAI2,ADRB2
5246,HGS,ADRB2
5247,RPLP1,ADRB2
5248,UBXN8,ADRB2
5249,MITF,ADRB2
5250,GAPDH,ADRB2
5251,AGPS,ADRB2
5252,INSR,ADRB2
5253,ILVBL,ADRB2
5254,RPN2,ADRB2
5255,IDH3B,ADRB2
5256,IL1B,ADRB2
5257,CENPB,ADRB2
5258,CLGN,ADRB2
5259,KRT1,ADRB2
5260,ACSL3,ADRB2
5261,RPN1,ADRB2
5262,AIFM1,ADRB2
5263,TFRC,ADRB2
5264,ADCY3,ADRB2
5265,OAT,ADRB2
5266,SLC25A5,ADRB2
5267,NUP155,ADRB2
5268,CLASP2,ADRB2
5269,NDUFS3,ADRB2
5270,CD4,ADRB2
5271,TUBB,ADRB2
5272,TMCC2,ADRB2
5273,ERLIN2,ADRB2
5274,TOMM70,ADRB2
5275,RGS5,ADRB2
5276,SLC9A3R1,ADRB2
5277,RHOD,ADRB2
5278,PRNP,ADRB2
5279,DDX39A,ADRB2
5280,ZNF254,ADRB2
5281,ATP5B,ADRB2
5282,SEC22B,ADRB2
5283,PGRMC1,ADRB2
5284,CAPNS1,ADRB2
5285,NDUFA4,ADRB2
5286,GNA14,ADRB2
5287,ATP1A1,ADRB2
5288,PIAS1,NR3C2
5289,HSP90AA1,NR3C2
5290,TRIM24,NR3C2
5291,NR3C1,NR3C2
5292,AIP,NR3C2
5293,GIPC1,ADRB1
5294,FTH1,MYL3
5295,SP1,MYL3
5296,TPM2,TPM1
5297,SPAG9,TPM1
5298,MYH7B,TPM1
5299,NDUFB10,TPM1
5300,TPM3,TPM1
5301,JUN,TPM1
5302,SNAPIN,TPM1
5303,SF3B1,TPM1
5304,TP53,TPM1
5305,SP1,TPM1
5306,MGEA5,TPM1
5307,AHCYL1,TPM1
5308,DNM1L,TPM1
5309,IFIT3,TPM1
5310,APOH,TPM1
5311,PRKN,TPM1
5312,ACTN4,TPM1
5313,SHTN1,TPM1
5314,ROCK2,MYL2
5315,KRT8,DMD
5316,XPO1,DMD
5317,APP,DMD
5318,ABCA1,DMD
5319,ECD,MYH7
5320,CHRM5,MYH7
5321,TPM2,MYH7
5322,TULP3,MYH7
5323,SNAPIN,MYH7
5324,PDCD6,MYH7
5325,TARSL2,MYH7
5326,RNF13,LAMP2
5327,UCHL1,LAMP2
5328,ORC5,LAMP2
5329,BCAS2,LAMP2
5330,TNF,LAMP2
5331,SOD1,LAMP2
5332,SNRPA1,LAMP2
5333,TUBB,LAMP2
5334,HSPA12A,LAMP2
5335,TRUB2,LAMP2
5336,EPRS,LAMP2
5337,CTSA,LAMP2
5338,NPM1,LAMP2
5339,PCNA,LAMP2
5340,LYN,LAMP2
5341,COPE,MYH6
5342,TPM2,MYH6
5343,BDP1,MYH6
5344,UMPS,MYH6
5345,HMGN1,MYH6
5346,BRD1,MYH6
5347,MCM3AP,MYH6
5348,MBP,MYH6
5349,NFKBIE,JUP
5350,CSDE1,JUP
5351,FYN,JUP
5352,DLD,JUP
5353,LGALS9,JUP
5354,USP1,JUP
5355,PTPRF,JUP
5356,CAT,JUP
5357,CCDC130,JUP
5358,ZFYVE9,JUP
5359,OBSL1,JUP
5360,EED,JUP
5361,GJB1,JUP
5362,XRCC5,JUP
5363,XRCC6,JUP
5364,HNRNPA1,JUP
5365,ESR1,JUP
5366,SRC,JUP
5367,ERBB2,JUP
5368,CDK1,JUP
5369,PLOD2,JUP
5370,ATP6AP2,JUP
5371,NARS,JUP
5372,GABARAP,DSP
5373,OBSL1,DSP
5374,PDHA1,DSP
5375,SSSCA1,DSP
5376,ENO3,DSP
5377,IFIT3,DSP
5378,PSTPIP1,DSP
5379,KRT8,DSP
5380,MYC,DSP
5381,DLD,DSP
5382,IVL,DSP
5383,OFD1,DSP
5384,KRT1,DSP
5385,EED,DSP
5386,KRT18,DSP
5387,FES,DSP
5388,SEC16A,DSP
5389,CDK1,DSP
5390,HNRNPA1,DSP
5391,CSTA,DSP
5392,AKR1B1,DSP
5393,VIM,DSP
5394,APP,CD36
5395,SRC,CD36
5396,TLR4,CD36
5397,YES1,CD36
5398,FYN,CD36
5399,CD14,CD36
5400,COL1A2,CD36
5401,THBS1,CD36
5402,LDLR,CD36
5403,ITGA2B,CD36
5404,LYN,CD36
5405,ITGB3,CD36
5406,COL1A1,CD36
5407,NPR1,NPPB
5408,SAP18,DES
5409,VIM,DES
5410,HSPB1,DES
5411,CAPN1,DES
5412,FOS,DES
5413,PTBP3,DES
5414,SNRNP70,DES
5415,SYNM,DES
5416,ENO1,DES
5417,SP1,DES
5418,JUN,DES
5419,SNAPIN,DES
5420,UBB,DES
5421,ATF2,DES
5422,PDHA1,DES
5423,DYSF,DES
5424,SOD1,DES
5425,GLI1,DES
5426,ASNS,VCL
5427,EIF4E,VCL
5428,SCAF4,VCL
5429,GNAI3,VCL
5430,SEC24A,VCL
5431,SEC16A,VCL
5432,MYO1C,VCL
5433,ANXA2,VCL
5434,PFAS,VCL
5435,RPSA,VCL
5436,HIVEP1,VCL
5437,PABPC1,VCL
5438,IL7R,VCL
5439,HNRNPDL,VCL
5440,SLC16A5,VCL
5441,PRKCA,VCL
5442,MIF,VCL
5443,DDX3X,VCL
5444,LGALS1,VCL
5445,GSN,VCL
5446,SVIL,VCL
5447,TGFB1I1,VCL
5448,XPO1,VCL
5449,PDHA1,VCL
5450,FN1,VCL
5451,GAPDH,VCL
5452,NUDT21,VCL
5453,VAPB,VCL
5454,HSPA5,VCL
5455,USO1,VCL
5456,PRMT3,VCL
5457,TFRC,VCL
5458,G6PD,VCL
5459,TXNL1,VCL
5460,LRRN2,VCL
5461,SLC25A5,VCL
5462,ARPC2,VCL
5463,PRRG2,VCL
5464,FUCA1,VCL
5465,SRC,VCL
5466,LDHA,VCL
5467,BAG4,VCL
5468,MPDZ,VCL
5469,PRPF40A,VCL
5470,UBFD1,VCL
5471,PDIA4,VCL
5472,SORBS2,VCL
5473,PRKN,VCL
5474,CTPS1,VCL
5475,SYNCRIP,VCL
5476,PFN1,VCL
5477,ATP5B,VCL
5478,SNRPB,VCL
5479,SELE,VCL
5480,ACTN1,VCL
5481,LPXN,VCL
5482,PAK4,VCL
5483,SNRPA,VCL
5484,EIF3F,VCL
5485,IFNA4,TNNI3
5486,PRKCA,TNNI3
5487,TNNT1,TNNI3
5488,EZR,FAS
5489,FYN,FAS
5490,LGALS1,FAS
5491,GADD45A,FAS
5492,SRC,FAS
5493,MOCS3,FAS
5494,PLCG1,FAS
5495,PRKCA,FAS
5496,MBD4,FAS
5497,RHOBTB3,FAS
5498,CFLAR,FAS
5499,LCK,FAS
5500,KRIT1,FAS
5501,MET,FAS
5502,TNFRSF10B,FAS
5503,APAF1,FAS
5504,TNF,FAS
5505,TUBB4A,FAS
5506,WRB,FAS
5507,TNFRSF1A,FAS
5508,UGDH,FAS
5509,YES1,FAS
5510,PDCD6,FAS
5511,RARA,FAS
5512,LGALS3,FAS
5513,PEX1,FAS
5514,TNFSF13,FAS
5515,HNRNPC,FAS
5516,RB1,FAS
5517,PRKACA,PLN
5518,ATP2A1,PLN
5519,CREB3,PLN
5520,S100A1,PLN
5521,ATP2A2,PLN
5522,SLN,PLN
5523,UQCRB,SDHA
5524,CYC1,SDHA
5525,UQCRQ,SDHA
5526,ATP1B1,SDHA
5527,CANX,SDHA
5528,SEC22B,SDHA
5529,RPL12,SDHA
5530,ATP1A1,SDHA
5531,TOMM70,SDHA
5532,DARS,SDHA
5533,HSP90B1,SDHA
5534,NDUFS6,SDHA
5535,JUN,SDHA
5536,CPNE3,SDHA
5537,VCAM1,SDHA
5538,NDUFS3,SDHA
5539,CKB,SDHA
5540,EEF2,SDHA
5541,PGAM1,SDHA
5542,NDUFA2,SDHA
5543,CDK1,SDHA
5544,PPP2R1A,SDHA
5545,PTPN3,SDHA
5546,PRDX3,SDHA
5547,UQCRC2,SDHA
5548,RPN2,SDHA
5549,ASNS,SDHA
5550,ANXA5,SDHA
5551,SDHB,SDHA
5552,FN1,SDHA
5553,SLC25A5,SDHA
5554,UBC,SDHA
5555,TKT,SDHA
5556,EIF2S1,SDHA
5557,BANF1,SDHA
5558,ACAT1,SDHA
5559,XRCC6,SDHA
5560,HMGB3,SDHA
5561,YWHAQ,SDHA
5562,DLD,SDHA
5563,NDUFS2,SDHA
5564,ARL6IP5,SDHA
5565,ATP5H,SDHA
5566,ATP5F1,SDHA
5567,CS,SDHA
5568,HNRNPA1,SDHA
5569,LDHB,SDHA
5570,MCM3,SDHA
5571,PPIB,SDHA
5572,GABARAP,SDHA
5573,HSPB1,SDHA
5574,LDHA,SDHA
5575,CYB5R3,SDHA
5576,NDUFV2,SDHA
5577,MYC,SDHA
5578,PDHA1,SDHA
5579,RPN1,SDHA
5580,EPRS,SDHA
5581,TPR,SDHA
5582,PDIA3,SDHA
5583,APEX1,SDHA
5584,ATXN7,ACTN2
5585,ACTN4,ACTN2
5586,ATP5G1,ACTN2
5587,MOS,ACTN2
5588,DYSF,ACTN2
5589,CRABP2,ACTN2
5590,HSPB1,ACTN2
5591,CD27,ACTN2
5592,SNAPIN,ACTN2
5593,MED14,ACTN2
5594,ADAM12,ACTN2
5595,GATA3,ACTN2
5596,TPM2,ACTN2
5597,PDLIM1,ACTN2
5598,YWHAQ,ACTN2
5599,TPM3,ACTN2
5600,SSSCA1,ACTN2
5601,KCNA5,ACTN2
5602,SELE,ACTN2
5603,GSTT1,ACTN2
5604,NOS3,ACTN2
5605,TULP3,ACTN2
5606,PSMA3,ACTN2
5607,PSMB5,ACTN2
5608,ANG,ACTN2
5609,SP100,ACTN2
5610,CAPN1,ACTN2
5611,NCOR1,ACTN2
5612,ACTN1,ACTN2
5613,KDM1A,TNNT2
5614,APP,TNNT2
5615,PRKCA,TNNT2
5616,TCF4,FASLG
5617,SRGAP2,FASLG
5618,PDCD6,FASLG
5619,NFKB1,FASLG
5620,FN1,FASLG
5621,PIK3CA,FASLG
5622,CFLAR,FASLG
5623,NR3C1,FASLG
5624,TNFRSF1A,FASLG
5625,FYN,FASLG
5626,CLPX,FASLG
5627,PIK3R1,FASLG
5628,PSTPIP1,FASLG
5629,HCK,FASLG
5630,LCK,FASLG
5631,MSN,FASLG
5632,FOXO3,FASLG
5633,BCL2L11,FASLG
5634,LYN,FASLG
5635,CRK,FASLG
5636,YES1,FASLG
5637,PRPF40A,FASLG
5638,TNFRSF10B,FASLG
5639,SKAP2,FASLG
5640,SRGAP3,FASLG
5641,SORBS3,FASLG
5642,APBB1,FASLG
5643,MAPK8,FASLG
5644,CTNNB1,FASLG
5645,SH3PXD2B,FASLG
5646,NCK1,FASLG
5647,FGR,FASLG
5648,NCK2,FASLG
5649,MMP7,FASLG
5650,EZR,FASLG
5651,SRC,FASLG
5652,SOAT1,IDH2
5653,SNRPB2,IDH2
5654,CDK2,IDH2
5655,G6PD,IDH2
5656,IDH3B,IDH2
5657,EIF5B,IDH2
5658,ZNF207,IDH2
5659,PDIA3,IDH2
5660,MAS1,IDH2
5661,GPI,IDH2
5662,ANXA5,IDH2
5663,JUN,IDH2
5664,PYGL,IDH2
5665,IDH1,IDH2
5666,GFPT2,FASN
5667,YAP1,FASN
5668,TRAPPC3,FASN
5669,STAU1,FASN
5670,ASNS,FASN
5671,HSPA5,FASN
5672,PIK3C2B,FASN
5673,XRCC5,FASN
5674,RAD21,FASN
5675,SHC1,FASN
5676,HSP90AA1,FASN
5677,BCAR3,FASN
5678,OBSL1,FASN
5679,HSP90AB1,FASN
5680,VCAM1,FASN
5681,SHTN1,FASN
5682,FN1,FASN
5683,APC,FASN
5684,ABCC1,FASN
5685,PDHA1,FASN
5686,ISG15,FASN
5687,NPM1,FASN
5688,CDK2,FASN
5689,GABARAP,FASN
5690,NCK1,FASN
5691,AHSA1,FASN
5692,EED,FASN
5693,ARRB2,FASN
5694,EIF4A3,FASN
5695,ESR1,FASN
5696,FUS,FASN
5697,PHKG2,FASN
5698,AKT1,FASN
5699,DLD,FASN
5700,MAPK3,FASN
5701,NCOR1,FASN
5702,FYN,FASN
5703,TPM3,FASN
5704,VHL,FASN
5705,YWHAQ,FASN
5706,JUN,FASN
5707,DLST,FASN
5708,MAPK13,FASN
5709,IMPDH1,FASN
5710,PARP1,FASN
5711,SASH1,FASN
5712,USP2,FASN
5713,CCT6A,FASN
5714,DNM1L,FASN
5715,CAD,FASN
5716,PRKACA,PSEN1
5717,GDI1,PSEN1
5718,PRDX2,PSEN1
5719,GSAP,PSEN1
5720,NOS3,PSEN1
5721,TMED10,PSEN1
5722,FLNB,PSEN1
5723,CASP3,PSEN1
5724,PSMA5,PSEN1
5725,CLSTN1,PSEN1
5726,BCL2,PSEN1
5727,TCF4,PSEN1
5728,CFL1,PSEN1
5729,CTNNA1,PSEN1
5730,PIK3R1,PSEN1
5731,HMGB1,PSEN1
5732,TGFBR1,PSEN1
5733,ETS2,PSEN1
5734,PTGER4,PSEN1
5735,ENSA,PSEN1
5736,CASP1,PSEN1
5737,GAPDH,PSEN1
5738,FLNA,PSEN1
5739,PSMB1,PSEN1
5740,ERN1,PSEN1
5741,DLL1,PSEN1
5742,NOTCH1,PSEN1
5743,CDH2,PSEN1
5744,MAPT,PSEN1
5745,TDP2,PSEN1
5746,UBC,PSEN1
5747,HTRA2,PSEN1
5748,UMPS,PSEN1
5749,CTNNB1,PSEN1
5750,APOE,PSEN1
5751,APP,PSEN1
5752,ELK1,PSEN1
5753,CASP4,PSEN1
5754,CYP2C18,PSEN1
5755,ACTN1,PSEN1
5756,ERLIN2,PSEN1
5757,ETFA,PSEN1
5758,NPR1,PSEN1
5759,RAB3A,PSEN1
5760,NOTCH1,PSEN2
5761,SRI,PSEN2
5762,NOS3,PSEN2
5763,APP,PSEN2
5764,FLNA,PSEN2
5765,CASP3,PSEN2
5766,CAPN1,PSEN2
5767,FLNB,PSEN2
5768,IFIT3,PSEN2
5769,CTNNB1,PSEN2
5770,ECD,PSEN2
5771,CSNK1D,PSEN2
5772,CHKA,PSEN2
5773,MGEA5,PSEN2
5774,CLK1,PSEN2
5775,DNAJB1,PSEN2
5776,CASP1,PSEN2
5777,APBA3,PSEN2
5778,CFLAR,PSEN2
5779,CSNK1A1,PSEN2
5780,AIM2,EMD
5781,CTNNB1,EMD
5782,ESR1,EMD
5783,PDHA1,EMD
5784,MCM2,EMD
5785,VCAM1,EMD
5786,PCGF2,EMD
5787,LSM8,EMD
5788,TBL1X,EMD
5789,ARAF,EMD
5790,XRCC6,EMD
5791,SEC16A,EMD
5792,SOAT1,EMD
5793,DLST,EMD
5794,SHC1,EMD
5795,HDAC3,EMD
5796,PXN,EMD
5797,YWHAQ,EMD
5798,BCAR3,EMD
5799,EGF,EMD
5800,SNRNP200,EMD
5801,VDAC1,EMD
5802,MCM4,EMD
5803,IRS4,EMD
5804,YWHAB,EMD
5805,SAP18,EMD
5806,GDI1,EMD
5807,ZRANB2,EMD
5808,CREB3,EMD
5809,THRA,EMD
5810,MYO1C,EMD
5811,VAPB,EMD
5812,ABL1,EMD
5813,MEOX2,EMD
5814,SRC,EMD
5815,SSB,EMD
5816,NCOR1,EMD
5817,BANF1,EMD
5818,HBD,EMD
5819,MYH9,EMD
5820,HADHA,EMD
5821,ASB14,EMD
5822,UBC,EMD
5823,TUBB,EMD
5824,OBSL1,EMD
5825,LPL,EMD
5826,NF2,EMD
5827,UBE2A,EMD
5828,JAK2,EMD
5829,ACTN1,CSRP3
5830,SPTB,CSRP3
5831,LIMS1,CSRP3
5832,MYF6,CSRP3
5833,INPPL1,XK
5834,PRKCA,XK
5835,CLGN,XK
5836,CASP1,XK
5837,GATA4,NKX2-5
5838,SRF,NKX2-5
5839,KDM6A,NKX2-5
5840,ID1,NKX2-5
5841,JUN,NKX2-5
5842,CAMTA2,NKX2-5
5843,SUPT5H,SIK1
5844,XPO1,SIK1
5845,PRKACA,SIK1
5846,RPL3,SIK1
5847,MAP3K7,SIK1
5848,UBE2E1,SIK1
5849,VWF,RAC1
5850,UBB,RAC1
5851,TALDO1,RAC1
5852,CASP7,RAC1
5853,PLCG1,RAC1
5854,BRINP1,RAC1
5855,OPHN1,RAC1
5856,SLC9A1,RAC1
5857,KPNA2,RAC1
5858,DVL2,RAC1
5859,BAG6,RAC1
5860,ZRANB2,RAC1
5861,TIMM44,RAC1
5862,RPS6KB1,RAC1
5863,RBM25,RAC1
5864,NCF2,RAC1
5865,SNAP23,RAC1
5866,VCAM1,RAC1
5867,CASP3,RAC1
5868,NCK1,RAC1
5869,MCM3AP,RAC1
5870,C1QA,RAC1
5871,ARHGDIB,RAC1
5872,CSN2,RAC1
5873,PHKG2,RAC1
5874,PAK4,RAC1
5875,METAP2,RAC1
5876,CHN2,RAC1
5877,MCF2L,RAC1
5878,NME1,RAC1
5879,HTT,RAC1
5880,KANSL1L,RAC1
5881,LGALS1,RAC1
5882,LATS1,RAC1
5883,RPL22,RAC1
5884,STAU1,RAC1
5885,DDX3X,RAC1
5886,ANXA11,RAC1
5887,FN1,RAC1
5888,MAPK8,RAC1
5889,DIAPH1,RAC1
5890,GRN,RAC1
5891,S100A8,RAC1
5892,STAT1,RAC1
5893,MT-CO3,RAC1
5894,CYBB,RAC1
5895,ARHGDIA,RAC1
5896,TNFRSF1A,RAC1
5897,BCR,RAC1
5898,SRGAP2,RAC1
5899,LRPPRC,RAC1
5900,NEDD4,RAC1
5901,PIP4K2A,RAC1
5902,AKT1,RAC1
5903,RGL2,RAC1
5904,TOM1,RAC1
5905,EED,RAC1
5906,DVL1,RAC1
5907,EIF2AK2,RAC1
5908,SOD1,RAC1
5909,RAB2A,RAC1
5910,COX6C,RAC1
5911,STOM,RAC1
5912,PRKCI,RAC1
5913,TLR2,RAC1
5914,MYH9,RAC1
5915,VAV2,RAC1
5916,UBC,RAC1
5917,PIK3CA,RAC1
5918,KPNA6,RAC1
5919,TNFRSF10B,RAC1
5920,CDK2,RAC1
5921,COPA,RAC1
5922,WAS,RAC1
5923,UBA52,RAC1
5924,CLNS1A,RAC1
5925,PDIA3,RAC1
5926,MYL6,RAC1
5927,ARHGAP32,RAC1
5928,FLNB,RAC1
5929,IFNGR1,RAC1
5930,CLIP1,RAC1
5931,GRB2,RAC1
5932,RAP1GDS1,RAC1
5933,CHN1,RAC1
5934,ARL4A,RAC1
5935,RHOB,RAC1
5936,RPS27A,RAC1
5937,PRKCA,RAC1
5938,USP6,RAC1
5939,SYNJ2,RAC1
5940,JUN,RAC1
5941,ARFIP2,RAC1
5942,KPNA4,RAC1
5943,ACTB,RAC1
5944,SFPQ,RAC1
5945,TRIO,RAC1
5946,FLNA,RAC1
5947,ARPC2,RAC1
5948,PRKN,RAC1
5949,PKM,RAC1
5950,S100A9,RAC1
5951,STAT3,RAC1
5952,IL1R1,RAC1
5953,RPL3,RAC1
5954,CYBA,RAC1
5955,IQGAP1,RAC1
5956,PIK3R1,RAC1
5957,ICMT,RAC1
5958,MYL6B,RAC1
5959,KPNA5,RAC1
5960,TNNT1,TNNC1
5961,CNN1,TNNC1
5962,UBE2C,TNNC1
5963,POLR2G,TNNC1
5964,CDK1,TNNC1
5965,EIF4A3,ACTC1
5966,KLHL2,ACTC1
5967,ABLIM3,ACTC1
5968,VCAM1,ACTC1
5969,MCM2,ACTC1
5970,CAPN1,ACTC1
5971,MYH9,ACTC1
5972,HSPB1,ACTC1
5973,ACTN4,ACTC1
5974,SP1,ACTC1
5975,EZR,ACTC1
5976,ACTR2,ACTC1
5977,ESR1,ACTC1
5978,MAGOH,ACTC1
5979,TADA2A,ACTC1
5980,CFL1,ACTC1
5981,ACTA2,ACTC1
5982,ACTB,ACTC1
5983,WIPF1,ACTC1
5984,DAPK1,ACTC1
5985,UBL4A,ACTC1
5986,GRB2,ACTC1
5987,MYH10,ACTC1
5988,ARRB2,ACTC1
5989,PHACTR2,ACTC1
5990,ERBB3,ACTC1
5991,CAPZA2,ACTC1
5992,COBL,ACTC1
5993,UBC,ACTC1
5994,MYC,ACTC1
5995,PPP1CB,ACTC1
5996,WAS,ACTC1
5997,SMARCA4,ACTC1
5998,ANG,ACTC1
5999,DYNLL1,ACTC1
6000,GAPDH,ACTC1
6001,CLK1,DSC2
6002,PI4KA,DSC2
6003,GJA1,DSC2
6004,RYK,DSC2
6005,CSNK2A2,DSC2
6006,F2RL1,SCN1B
6007,NFASC,SCN1B
6008,ADRA1A,SCN1B
6009,FXYD1,DMPK
6010,RPS10,DMPK
6011,ATXN1,DMPK
6012,HSP90AB1,DMPK
6013,TK1,DMPK
6014,GEMIN4,DMPK
6015,GABARAP,DMPK
6016,ATN1,DMPK
6017,ANXA7,DMPK
6018,HSP90AA1,DMPK
6019,PPP1R12A,DMPK
6020,BCAR1,NEXN
6021,IQGAP1,NEXN
6022,CAPZA2,NEXN
6023,ACTB,NEXN
6024,MYO1B,NEXN
6025,ACTA1,NEXN
6026,GRB2,NEXN
6027,MYH9,NEXN
6028,GSN,NEXN
6029,MYO1C,NEXN
6030,HSPB1,NEXN
6031,FAM107A,NEXN
6032,ACTA2,NEXN
6033,OCRL,NEXN
6034,FLNA,NEXN
6035,PPP1CB,NEXN
6036,SMARCB1,ATM
6037,APLNR,ATM
6038,AP1B1,ATM
6039,RNF8,ATM
6040,EEF1E1,ATM
6041,GNA11,ATM
6042,PPP1CA,ATM
6043,CD70,ATM
6044,SPOP,ATM
6045,VHL,ATM
6046,MAP3K7,ATM
6047,EDNRB,ATM
6048,NRDC,ATM
6049,ATF2,ATM
6050,MCM2,ATM
6051,RNF40,ATM
6052,HTR6,ATM
6053,NBN,ATM
6054,XPA,ATM
6055,MDM4,ATM
6056,POLR2A,ATM
6057,TCL1A,ATM
6058,CDKN2C,ATM
6059,MSH2,ATM
6060,TFF1,ATM
6061,RAP2A,ATM
6062,NPY2R,ATM
6063,BSG,ATM
6064,MLH1,ATM
6065,BID,ATM
6066,PARP1,ATM
6067,MSH6,ATM
6068,SMAD7,ATM
6069,H2AFX,ATM
6070,TERF1,ATM
6071,PER3,ATM
6072,GMNN,ATM
6073,RELA,ATM
6074,NOTCH1,ATM
6075,BCL10,ATM
6076,TP53BP1,ATM
6077,RPA2,ATM
6078,TAF1,ATM
6079,TOP1,ATM
6080,RRM1,ATM
6081,UCHL3,ATM
6082,XPC,ATM
6083,HMGA2,ATM
6084,SOCS1,ATM
6085,ABL1,ATM
6086,RPA1,ATM
6087,EIF3E,ATM
6088,FOXO3,ATM
6089,NR4A1,ATM
6090,TP53,ATM
6091,LPAR6,ATM
6092,CSNK1D,ATM
6093,CDK9,ATM
6094,PPP1CC,ATM
6095,MDM2,ATM
6096,XRCC5,ATM
6097,RBM47,ATM
6098,MYC,ATM
6099,E2F1,ATM
6100,IKBKB,ATM
6101,NDUFA8,ATM
6102,STAT1,ATM
6103,BLM,ATM
6104,SREBF1,ATM
6105,RFC1,ATM
6106,RAD17,ATM
6107,TPT1,ATM
6108,BAG6,ATM
6109,SKP2,ATM
6110,FECH,ATM
6111,TTI1,ATM
6112,LIG4,ATM
6113,ATMIN,ATM
6114,SCN2B,ATM
6115,CREB1,ATM
6116,AP2B1,ATM
6117,PRKDC,ATM
6118,OPRM1,ATM
6119,AP3B1,ATM
6120,TRIM28,ATM
6121,SFN,ATM
6122,MAS1,ATM
6123,PEX5,ATM
6124,PPAT,ILK
6125,ITGB4,ILK
6126,SLC2A1,ILK
6127,ATP1A1,ILK
6128,GLUD1,ILK
6129,PRKDC,ILK
6130,CCT4,ILK
6131,EWSR1,ILK
6132,GSK3B,ILK
6133,FBL,ILK
6134,SPINT2,ILK
6135,ATP5A1,ILK
6136,IRS4,ILK
6137,CCT8,ILK
6138,TRIM27,ILK
6139,MTOR,ILK
6140,COPB2,ILK
6141,PXN,ILK
6142,DHX15,ILK
6143,IPO7,ILK
6144,AKAP8,ILK
6145,SEC61A1,ILK
6146,HSPA2,ILK
6147,LSM11,ILK
6148,PSMB1,ILK
6149,PPP1R12A,ILK
6150,SSR4,ILK
6151,CCT2,ILK
6152,AKT1,ILK
6153,NAP1L1,ILK
6154,HSPE1,ILK
6155,LIMS1,ILK
6156,PPP6C,ILK
